,genome_id,Actual,Predicted,Category
7616,3300005645_16,Uncultured,Uncultured,TN
7617,3300011976_2,Cultured,Cultured,TP
7618,3300020201_26,Uncultured,Uncultured,TN
7619,3300029549_19,Uncultured,Uncultured,TN
7620,3300020198_69,Uncultured,Uncultured,TN
7621,3300025514_10,Cultured,Uncultured,FN
7622,3300027984_13,Uncultured,Uncultured,TN
7623,3300021306_22,Uncultured,Uncultured,TN
7624,3300017398_6,Uncultured,Uncultured,TN
7625,3300027151_6,Uncultured,Uncultured,TN
7626,3300017964_35,Uncultured,Uncultured,TN
7627,3300007100_13,Cultured,Cultured,TP
7628,3300025161_39,Uncultured,Uncultured,TN
7629,3300026962_3,Uncultured,Uncultured,TN
7630,3300008079_11,Uncultured,Uncultured,TN
7631,3300025141_6,Uncultured,Cultured,FP
7632,3300029310_16,Uncultured,Uncultured,TN
7633,3300026851_6,Cultured,Uncultured,FN
7634,3300026284_9,Uncultured,Uncultured,TN
7635,3300027838_12,Uncultured,Uncultured,TN
7636,3300029218_9,Uncultured,Uncultured,TN
7637,3300011187_9,Uncultured,Uncultured,TN
7638,3300014797_9,Cultured,Cultured,TP
7639,3300008436_13,Uncultured,Uncultured,TN
7640,3300001919_6,Cultured,Cultured,TP
7641,3300027760_28,Uncultured,Uncultured,TN
7642,3300013137_225,Uncultured,Uncultured,TN
7643,3300027688_42,Uncultured,Uncultured,TN
7644,3300027571_16,Uncultured,Uncultured,TN
7645,3300014208_66,Uncultured,Uncultured,TN
7646,2225789004_5,Uncultured,Uncultured,TN
7647,3300026293_8,Uncultured,Uncultured,TN
7648,3300005858_40,Uncultured,Uncultured,TN
7649,3300000271_8,Uncultured,Uncultured,TN
7650,3300012092_6,Uncultured,Uncultured,TN
7651,3300025880_20,Uncultured,Uncultured,TN
7652,3300005529_26,Uncultured,Uncultured,TN
7653,3300014540_3,Uncultured,Uncultured,TN
7654,3300008483_8,Uncultured,Uncultured,TN
7655,3300028603_79,Uncultured,Uncultured,TN
7656,3300008547_9,Uncultured,Uncultured,TN
7657,3300008747_8,Uncultured,Uncultured,TN
7658,3300029420_10,Uncultured,Uncultured,TN
7659,3300021255_59,Uncultured,Uncultured,TN
7660,3300008130_7,Cultured,Uncultured,FN
7661,3300029843_6,Cultured,Cultured,TP
7662,3300029040_14,Uncultured,Uncultured,TN
7663,3300026101_8,Cultured,Uncultured,FN
7664,3300008521_27,Uncultured,Uncultured,TN
7665,3300026084_20,Uncultured,Uncultured,TN
7666,3300029446_35,Uncultured,Uncultured,TN
7667,3300005278_34,Uncultured,Uncultured,TN
7668,3300006880_18,Uncultured,Uncultured,TN
7669,3300012114_7,Uncultured,Uncultured,TN
7670,3300029340_27,Cultured,Cultured,TP
7671,3300029025_7,Uncultured,Uncultured,TN
7672,3300025847_38,Cultured,Uncultured,FN
7673,3300025727_76,Uncultured,Uncultured,TN
7674,3300029360_32,Uncultured,Uncultured,TN
7675,3300025707_6,Uncultured,Uncultured,TN
7676,3300029606_18,Uncultured,Uncultured,TN
7677,3300006879_18,Uncultured,Uncultured,TN
7678,3300029375_27,Uncultured,Uncultured,TN
7679,3300014751_7,Cultured,Cultured,TP
7680,3300017419_50,Uncultured,Uncultured,TN
7681,3300017969_48,Uncultured,Uncultured,TN
7682,3300008722_3,Cultured,Cultured,TP
7683,3300017431_19,Uncultured,Uncultured,TN
7684,3300001979_4,Uncultured,Uncultured,TN
7685,3300025460_11,Uncultured,Uncultured,TN
7686,3300023184_34,Uncultured,Uncultured,TN
7687,3300027838_66,Uncultured,Uncultured,TN
7688,3300029334_17,Cultured,Cultured,TP
7689,3300006501_1,Cultured,Uncultured,FN
7690,3300000233_12,Uncultured,Uncultured,TN
7691,3300025684_34,Uncultured,Uncultured,TN
7692,3300027793_16,Uncultured,Uncultured,TN
7693,3300013883_9,Uncultured,Uncultured,TN
7694,3300029715_20,Cultured,Cultured,TP
7695,3300000236_4,Uncultured,Uncultured,TN
7696,3300028480_3,Uncultured,Uncultured,TN
7697,3300025462_23,Uncultured,Uncultured,TN
7698,3300026971_7,Uncultured,Uncultured,TN
7699,3300017532_30,Uncultured,Uncultured,TN
7700,3300029887_9,Uncultured,Uncultured,TN
7701,3300013123_58,Uncultured,Uncultured,TN
7702,3300007126_22,Uncultured,Uncultured,TN
7703,3300018475_114,Uncultured,Uncultured,TN
7704,3300027719_32,Uncultured,Uncultured,TN
7705,3300029524_30,Cultured,Uncultured,FN
7706,3300029696_30,Cultured,Cultured,TP
7707,3300027677_18,Uncultured,Uncultured,TN
7708,3300004628_10,Uncultured,Uncultured,TN
7709,3300024252_10,Uncultured,Uncultured,TN
7710,3300011390_5,Cultured,Uncultured,FN
7711,3300020399_6,Uncultured,Uncultured,TN
7712,3300029211_22,Uncultured,Uncultured,TN
7713,3300027391_10,Uncultured,Uncultured,TN
7714,3300025572_25,Uncultured,Uncultured,TN
7715,3300021511_10,Uncultured,Uncultured,TN
7716,3300017518_25,Uncultured,Uncultured,TN
7717,3300029360_18,Uncultured,Uncultured,TN
7718,3300027819_157,Uncultured,Uncultured,TN
7719,3300027863_194,Uncultured,Uncultured,TN
7720,3300029733_20,Cultured,Cultured,TP
7721,3300011619_3,Cultured,Cultured,TP
7722,3300023172_52,Uncultured,Uncultured,TN
7723,3300007742_9,Cultured,Cultured,TP
7724,3300025708_66,Uncultured,Uncultured,TN
7725,3300012622_1,Cultured,Cultured,TP
7726,3300012851_2,Uncultured,Uncultured,TN
7727,3300017653_15,Uncultured,Uncultured,TN
7728,3300024494_6,Uncultured,Uncultured,TN
7729,3300007320_39,Cultured,Cultured,TP
7730,3300025254_19,Uncultured,Uncultured,TN
7731,3300029364_22,Uncultured,Uncultured,TN
7732,3300028581_52,Uncultured,Uncultured,TN
7733,3300029725_13,Uncultured,Uncultured,TN
7734,3300029551_20,Cultured,Cultured,TP
7735,3300022227_38,Uncultured,Uncultured,TN
7736,3300009503_40,Uncultured,Uncultured,TN
7737,3300021357_16,Uncultured,Uncultured,TN
7738,3300027976_6,Uncultured,Uncultured,TN
7739,3300021376_54,Uncultured,Uncultured,TN
7740,3300025781_4,Uncultured,Uncultured,TN
7741,3300029747_16,Uncultured,Uncultured,TN
7742,3300011639_2,Cultured,Uncultured,FN
7743,3300029219_16,Uncultured,Uncultured,TN
7744,3300027844_13,Uncultured,Uncultured,TN
7745,3300029490_9,Cultured,Cultured,TP
7746,3300005805_22,Uncultured,Uncultured,TN
7747,3300024905_1,Uncultured,Uncultured,TN
7748,3300002858_1,Uncultured,Uncultured,TN
7749,3300029024_6,Cultured,Cultured,TP
7750,3300027391_27,Uncultured,Uncultured,TN
7751,3300007357_17,Cultured,Uncultured,FN
7752,3300027963_48,Uncultured,Uncultured,TN
7753,3300029515_24,Uncultured,Uncultured,TN
7754,3300027653_15,Uncultured,Uncultured,TN
7755,3300029387_17,Uncultured,Uncultured,TN
7756,3300029582_12,Cultured,Cultured,TP
7757,3300025631_16,Uncultured,Uncultured,TN
7758,3300007787_1,Uncultured,Uncultured,TN
7759,3300007125_30,Uncultured,Uncultured,TN
7760,3300006000_7,Uncultured,Uncultured,TN
7761,3300020186_20,Uncultured,Uncultured,TN
7762,3300029053_8,Uncultured,Uncultured,TN
7763,3300020416_8,Uncultured,Uncultured,TN
7764,3300027328_12,Uncultured,Uncultured,TN
7765,3300008676_8,Cultured,Cultured,TP
7766,3300029221_10,Cultured,Cultured,TP
7767,3300020139_29,Uncultured,Uncultured,TN
7768,3300029715_13,Uncultured,Uncultured,TN
7769,3300028103_4,Uncultured,Uncultured,TN
7770,3300028193_12,Uncultured,Uncultured,TN
7771,3300004626_1,Uncultured,Uncultured,TN
7772,3300025570_8,Uncultured,Uncultured,TN
7773,3300021507_17,Uncultured,Uncultured,TN
7774,3300029035_9,Uncultured,Uncultured,TN
7775,3300027904_52,Uncultured,Uncultured,TN
7776,3300007190_9,Uncultured,Uncultured,TN
7777,3300026311_39,Uncultured,Uncultured,TN
7778,3300027224_5,Uncultured,Uncultured,TN
7779,3300025720_16,Uncultured,Uncultured,TN
7780,3300029386_28,Cultured,Uncultured,FN
7781,3300028417_17,Uncultured,Uncultured,TN
7782,3300025784_67,Uncultured,Uncultured,TN
7783,3300007299_5,Cultured,Cultured,TP
7784,3300011474_3,Uncultured,Cultured,FP
7785,3300022822_3,Uncultured,Uncultured,TN
7786,3300029878_18,Cultured,Cultured,TP
7787,3300027832_97,Uncultured,Uncultured,TN
7788,3300029086_6,Cultured,Cultured,TP
7789,3300012985_9,Uncultured,Uncultured,TN
7790,3300029360_36,Uncultured,Uncultured,TN
7791,3300027697_39,Uncultured,Uncultured,TN
7792,3300029312_3,Cultured,Cultured,TP
7793,3300029698_22,Uncultured,Uncultured,TN
7794,3300017651_10,Uncultured,Uncultured,TN
7795,3300025479_6,Uncultured,Uncultured,TN
7796,3300020706_7,Uncultured,Uncultured,TN
7797,3300018065_19,Uncultured,Uncultured,TN
7798,3300025775_20,Uncultured,Uncultured,TN
7799,3300013947_9,Uncultured,Uncultured,TN
7800,3300011665_1,Cultured,Uncultured,FN
7801,3300007657_9,Uncultured,Uncultured,TN
7802,3300025721_13,Uncultured,Uncultured,TN
7803,3300022854_9,Uncultured,Uncultured,TN
7804,3300025265_5,Uncultured,Uncultured,TN
7805,3300012605_4,Uncultured,Uncultured,TN
7806,3300025657_48,Uncultured,Uncultured,TN
7807,3300000353_2,Uncultured,Uncultured,TN
7808,3300014621_1,Uncultured,Uncultured,TN
7809,3300026237_1,Uncultured,Uncultured,TN
7810,3300020415_8,Uncultured,Uncultured,TN
7811,3300029357_17,Cultured,Cultured,TP
7812,3300007746_6,Uncultured,Uncultured,TN
7813,3300027157_6,Uncultured,Uncultured,TN
7814,3300010270_13,Uncultured,Uncultured,TN
7815,3300011679_1,Uncultured,Uncultured,TN
7816,3300012182_15,Uncultured,Uncultured,TN
7817,3300006226_57,Uncultured,Uncultured,TN
7818,3300013838_1,Uncultured,Uncultured,TN
7819,3300014556_10,Uncultured,Uncultured,TN
7820,3300029881_29,Uncultured,Uncultured,TN
7821,3300025355_2,Uncultured,Uncultured,TN
7822,3300025855_39,Uncultured,Uncultured,TN
7823,3300008126_25,Uncultured,Uncultured,TN
7824,3300025698_32,Uncultured,Uncultured,TN
7825,3300027796_34,Uncultured,Uncultured,TN
7826,3300029739_14,Cultured,Cultured,TP
7827,3300027235_1,Uncultured,Uncultured,TN
7828,3300024265_5,Uncultured,Uncultured,TN
7829,3300020168_45,Uncultured,Uncultured,TN
7830,3300025767_70,Uncultured,Uncultured,TN
7831,3300019755_9,Uncultured,Uncultured,TN
7832,3300008589_25,Uncultured,Uncultured,TN
7833,3300020192_25,Uncultured,Uncultured,TN
7834,3300025492_4,Uncultured,Uncultured,TN
7835,3300020469_12,Uncultured,Uncultured,TN
7836,3300025662_27,Uncultured,Uncultured,TN
7837,3300025027_2,Uncultured,Uncultured,TN
7838,3300020476_32,Uncultured,Uncultured,TN
7839,3300023177_45,Uncultured,Uncultured,TN
7840,3300020367_5,Cultured,Uncultured,FN
7841,3300007897_3,Cultured,Cultured,TP
7842,3300025513_11,Uncultured,Uncultured,TN
7843,3300025229_9,Uncultured,Uncultured,TN
7844,3300006563_6,Cultured,Uncultured,FN
7845,3300002053_36,Uncultured,Uncultured,TN
7846,3300007943_5,Cultured,Cultured,TP
7847,3300029413_18,Uncultured,Uncultured,TN
7848,3300007111_21,Uncultured,Uncultured,TN
7849,3300028559_28,Uncultured,Uncultured,TN
7850,3300012262_8,Uncultured,Uncultured,TN
7851,3300005977_9,Uncultured,Uncultured,TN
7852,3300020295_2,Uncultured,Uncultured,TN
7853,3300008754_15,Cultured,Cultured,TP
7854,3300011767_1,Uncultured,Uncultured,TN
7855,3300006498_31,Uncultured,Uncultured,TN
7856,3300011965_8,Uncultured,Uncultured,TN
7857,3300029331_24,Cultured,Uncultured,FN
7858,3300021561_36,Uncultured,Uncultured,TN
7859,3300006261_6,Uncultured,Cultured,FP
7860,3300020179_25,Uncultured,Uncultured,TN
7861,3300008150_18,Uncultured,Uncultured,TN
7862,3300008274_8,Uncultured,Uncultured,TN
7863,3300029022_4,Uncultured,Uncultured,TN
7864,3300013094_18,Uncultured,Uncultured,TN
7865,3300028988_6,Uncultured,Cultured,FP
7866,3300027863_181,Uncultured,Uncultured,TN
7867,3300027905_46,Uncultured,Uncultured,TN
7868,3300022821_16,Uncultured,Uncultured,TN
7869,3300025714_27,Uncultured,Uncultured,TN
7870,3300000151_12,Uncultured,Uncultured,TN
7871,3300029573_22,Uncultured,Uncultured,TN
7872,3300021376_78,Uncultured,Uncultured,TN
7873,3300018878_123,Uncultured,Uncultured,TN
7874,3300022227_66,Uncultured,Uncultured,TN
7875,3300013377_2,Uncultured,Uncultured,TN
7876,3300029482_11,Cultured,Cultured,TP
7877,3300028571_55,Uncultured,Uncultured,TN
7878,3300029006_12,Uncultured,Uncultured,TN
7879,3300029386_12,Cultured,Cultured,TP
7880,3300012521_69,Cultured,Uncultured,FN
7881,3300028567_18,Uncultured,Uncultured,TN
7882,3300029203_9,Uncultured,Uncultured,TN
7883,3300014037_39,Uncultured,Uncultured,TN
7884,3300020330_11,Uncultured,Uncultured,TN
7885,3300022888_34,Uncultured,Uncultured,TN
7886,3300011698_1,Uncultured,Uncultured,TN
7887,3300029610_9,Cultured,Cultured,TP
7888,3300017522_24,Uncultured,Uncultured,TN
7889,3300013126_43,Uncultured,Uncultured,TN
7890,3300029454_11,Uncultured,Uncultured,TN
7891,3300008143_1,Cultured,Cultured,TP
7892,3300029880_10,Uncultured,Uncultured,TN
7893,3300006319_20,Uncultured,Uncultured,TN
7894,3300029384_24,Uncultured,Uncultured,TN
7895,3300020180_27,Uncultured,Uncultured,TN
7896,3300007361_9,Uncultured,Uncultured,TN
7897,3300020057_24,Uncultured,Uncultured,TN
7898,3300027386_14,Uncultured,Uncultured,TN
7899,3300027852_20,Uncultured,Uncultured,TN
7900,3300018024_19,Uncultured,Uncultured,TN
7901,3300029053_12,Uncultured,Uncultured,TN
7902,3300022877_5,Uncultured,Uncultured,TN
7903,3300026290_48,Uncultured,Uncultured,TN
7904,3300027534_5,Uncultured,Uncultured,TN
7905,3300029375_17,Uncultured,Uncultured,TN
7906,3300029719_45,Uncultured,Uncultured,TN
7907,3300026206_6,Uncultured,Uncultured,TN
7908,3300026121_14,Uncultured,Uncultured,TN
7909,3300009770_40,Uncultured,Uncultured,TN
7910,3300011654_2,Cultured,Uncultured,FN
7911,3300011769_3,Uncultured,Uncultured,TN
7912,3300007742_11,Cultured,Cultured,TP
7913,3300026962_8,Uncultured,Uncultured,TN
7914,3300027863_188,Uncultured,Uncultured,TN
7915,3300013128_16,Uncultured,Uncultured,TN
7916,3300005977_5,Uncultured,Uncultured,TN
7917,3300027536_26,Uncultured,Uncultured,TN
7918,3300011492_2,Cultured,Uncultured,FN
7919,3300009784_28,Uncultured,Uncultured,TN
7920,3300007924_18,Uncultured,Uncultured,TN
7921,3300010151_3,Uncultured,Uncultured,TN
7922,3300025350_6,Uncultured,Uncultured,TN
7923,3300025547_18,Uncultured,Uncultured,TN
7924,3300029547_10,Uncultured,Uncultured,TN
7925,3300007796_22,Uncultured,Uncultured,TN
7926,3300027606_16,Uncultured,Cultured,FP
7927,3300010260_8,Uncultured,Uncultured,TN
7928,3300020404_15,Uncultured,Uncultured,TN
7929,3300000342_7,Uncultured,Uncultured,TN
7930,3300011754_1,Cultured,Cultured,TP
7931,3300002168_77,Uncultured,Uncultured,TN
7932,3300014680_2,Uncultured,Cultured,FP
7933,3300006846_13,Uncultured,Uncultured,TN
7934,3300018475_90,Uncultured,Cultured,FP
7935,3300027710_9,Uncultured,Uncultured,TN
7936,3300017406_22,Uncultured,Uncultured,TN
7937,3300026124_8,Uncultured,Uncultured,TN
7938,3300026902_2,Uncultured,Uncultured,TN
7939,3300007650_21,Uncultured,Uncultured,TN
7940,3300029511_5,Cultured,Cultured,TP
7941,3300013138_81,Uncultured,Uncultured,TN
7942,3300008664_20,Uncultured,Cultured,FP
7943,3300017987_27,Uncultured,Uncultured,TN
7944,3300029377_20,Cultured,Cultured,TP
7945,3300012950_21,Uncultured,Uncultured,TN
7946,3300029762_17,Uncultured,Uncultured,TN
7947,3300008363_6,Cultured,Uncultured,FN
7948,3300000225_12,Uncultured,Uncultured,TN
7949,3300007210_19,Uncultured,Uncultured,TN
7950,3300025969_3,Uncultured,Uncultured,TN
7951,3300022377_8,Cultured,Cultured,TP
7952,3300007360_9,Cultured,Cultured,TP
7953,3300025629_18,Uncultured,Uncultured,TN
7954,3300020277_1,Cultured,Cultured,TP
7955,3300011867_7,Uncultured,Uncultured,TN
7956,3300027784_135,Uncultured,Uncultured,TN
7957,3300029613_22,Uncultured,Uncultured,TN
7958,3300001753_12,Uncultured,Uncultured,TN
7959,3300029576_23,Cultured,Uncultured,FN
7960,3300027839_17,Uncultured,Uncultured,TN
7961,3300026982_1,Uncultured,Uncultured,TN
7962,3300006045_51,Uncultured,Uncultured,TN
7963,3300013693_3,Uncultured,Uncultured,TN
7964,3300026290_155,Uncultured,Uncultured,TN
7965,3300020423_77,Uncultured,Uncultured,TN
7966,3300007650_8,Cultured,Cultured,TP
7967,3300006246_1,Uncultured,Uncultured,TN
7968,3300020308_3,Uncultured,Uncultured,TN
7969,3300025881_35,Cultured,Uncultured,FN
7970,3300027968_16,Uncultured,Uncultured,TN
7971,3300029316_21,Uncultured,Uncultured,TN
7972,3300020195_12,Uncultured,Uncultured,TN
7973,3300008680_25,Cultured,Cultured,TP
7974,3300026278_9,Uncultured,Uncultured,TN
7975,3300029716_33,Uncultured,Uncultured,TN
7976,3300008299_6,Cultured,Cultured,TP
7977,3300010267_13,Uncultured,Uncultured,TN
7978,3300012634_1,Uncultured,Uncultured,TN
7979,3300021387_107,Uncultured,Uncultured,TN
7980,3300020200_56,Uncultured,Uncultured,TN
7981,3300008103_13,Uncultured,Uncultured,TN
7982,3300008589_2,Cultured,Cultured,TP
7983,3300006321_25,Uncultured,Uncultured,TN
7984,3300013947_11,Uncultured,Uncultured,TN
7985,3300027784_70,Uncultured,Uncultured,TN
7986,3300021512_16,Uncultured,Uncultured,TN
7987,3300029553_8,Cultured,Cultured,TP
7988,3300029048_15,Uncultured,Uncultured,TN
7989,3300029620_36,Uncultured,Uncultured,TN
7990,3300017395_14,Uncultured,Uncultured,TN
7991,3300029240_28,Cultured,Cultured,TP
7992,3300025724_18,Uncultured,Uncultured,TN
7993,3300010155_11,Uncultured,Uncultured,TN
7994,3300008260_4,Cultured,Cultured,TP
7995,3300017991_33,Uncultured,Uncultured,TN
7996,3300028635_22,Uncultured,Uncultured,TN
7997,3300021489_8,Uncultured,Uncultured,TN
7998,3300025161_5,Uncultured,Uncultured,TN
7999,3300011614_2,Cultured,Cultured,TP
8000,3300029567_26,Uncultured,Uncultured,TN
8001,3300025286_3,Uncultured,Uncultured,TN
8002,3300022753_111,Uncultured,Uncultured,TN
8003,3300018020_33,Uncultured,Uncultured,TN
8004,3300025437_1,Uncultured,Uncultured,TN
8005,3300026199_16,Uncultured,Uncultured,TN
8006,3300028298_19,Uncultured,Uncultured,TN
8007,3300027489_5,Uncultured,Uncultured,TN
8008,3300020074_35,Uncultured,Uncultured,TN
8009,3300029445_16,Cultured,Cultured,TP
8010,3300014751_4,Cultured,Cultured,TP
8011,3300013133_37,Uncultured,Uncultured,TN
8012,3300020388_14,Uncultured,Uncultured,TN
8013,3300025395_2,Uncultured,Uncultured,TN
8014,3300018426_30,Uncultured,Uncultured,TN
8015,3300025245_10,Uncultured,Uncultured,TN
8016,3300025625_10,Uncultured,Uncultured,TN
8017,3300014963_32,Uncultured,Uncultured,TN
8018,3300027051_9,Uncultured,Uncultured,TN
8019,3300020438_22,Uncultured,Uncultured,TN
8020,3300027623_18,Uncultured,Uncultured,TN
8021,3300025575_29,Uncultured,Uncultured,TN
8022,3300008454_26,Uncultured,Uncultured,TN
8023,3300027863_80,Uncultured,Uncultured,TN
8024,3300029502_24,Cultured,Cultured,TP
8025,2140918008_22,Uncultured,Uncultured,TN
8026,3300021561_23,Uncultured,Uncultured,TN
8027,3300006463_10,Cultured,Cultured,TP
8028,3300028048_85,Uncultured,Uncultured,TN
8029,3300011867_3,Cultured,Cultured,TP
8030,3300021424_32,Uncultured,Uncultured,TN
8031,3300029031_13,Uncultured,Uncultured,TN
8032,3300010167_78,Uncultured,Uncultured,TN
8033,3300029492_28,Cultured,Cultured,TP
8034,3300008328_8,Cultured,Cultured,TP
8035,3300025691_56,Uncultured,Uncultured,TN
8036,3300013143_1,Cultured,Cultured,TP
8037,3300025762_20,Uncultured,Uncultured,TN
8038,3300007091_2,Cultured,Cultured,TP
8039,3300020186_23,Uncultured,Uncultured,TN
8040,3300029588_28,Cultured,Uncultured,FN
8041,3300027835_196,Uncultured,Uncultured,TN
8042,3300007098_3,Cultured,Cultured,TP
8043,3300029934_7,Cultured,Cultured,TP
8044,3300025131_3,Uncultured,Cultured,FP
8045,3300020717_9,Uncultured,Uncultured,TN
8046,3300012283_6,Cultured,Cultured,TP
8047,3300028048_108,Uncultured,Uncultured,TN
8048,3300025575_9,Uncultured,Uncultured,TN
8049,3300005838_15,Uncultured,Uncultured,TN
8050,3300029773_11,Uncultured,Uncultured,TN
8051,3300029791_19,Cultured,Cultured,TP
8052,3300006045_33,Uncultured,Uncultured,TN
8053,3300013129_29,Uncultured,Uncultured,TN
8054,3300027532_39,Uncultured,Uncultured,TN
8055,3300029439_29,Uncultured,Uncultured,TN
8056,3300026963_4,Uncultured,Uncultured,TN
8057,3300027366_6,Uncultured,Uncultured,TN
8058,3300025909_54,Uncultured,Uncultured,TN
8059,3300011642_1,Uncultured,Uncultured,TN
8060,3300007977_2,Cultured,Cultured,TP
8061,3300027728_22,Uncultured,Uncultured,TN
8062,3300024949_6,Uncultured,Uncultured,TN
8063,3300008418_22,Uncultured,Uncultured,TN
8064,3300025677_56,Uncultured,Uncultured,TN
8065,3300025727_22,Uncultured,Uncultured,TN
8066,3300025273_5,Uncultured,Uncultured,TN
8067,3300008620_13,Cultured,Cultured,TP
8068,3300026125_1,Uncultured,Uncultured,TN
8069,3300027704_23,Uncultured,Uncultured,TN
8070,3300027391_15,Uncultured,Uncultured,TN
8071,3300018875_3,Uncultured,Uncultured,TN
8072,3300009702_149,Uncultured,Uncultured,TN
8073,3300017498_6,Uncultured,Uncultured,TN
8074,3300023249_7,Uncultured,Uncultured,TN
8075,3300006678_23,Cultured,Cultured,TP
8076,3300029577_9,Cultured,Uncultured,FN
8077,3300025459_5,Uncultured,Uncultured,TN
8078,3300020332_3,Uncultured,Uncultured,TN
8079,3300028276_11,Uncultured,Uncultured,TN
8080,3300017513_11,Uncultured,Uncultured,TN
8081,3300027510_20,Uncultured,Uncultured,TN
8082,3300024256_22,Uncultured,Uncultured,TN
8083,3300027607_10,Uncultured,Uncultured,TN
8084,3300026276_4,Uncultured,Uncultured,TN
8085,3300024955_5,Uncultured,Uncultured,TN
8086,3300025601_2,Uncultured,Uncultured,TN
8087,3300009779_112,Uncultured,Uncultured,TN
8088,3300020139_26,Uncultured,Uncultured,TN
8089,3300008133_18,Uncultured,Uncultured,TN
8090,3300024516_26,Uncultured,Uncultured,TN
8091,3300014955_10,Uncultured,Cultured,FP
8092,3300029230_6,Cultured,Cultured,TP
8093,3300000233_11,Uncultured,Uncultured,TN
8094,2030936003_2,Uncultured,Uncultured,TN
8095,3300008486_17,Uncultured,Uncultured,TN
8096,3300008636_19,Cultured,Cultured,TP
